Image,Title,Author,Format,Rating,Price,OldPrice,ISBN,Category
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8514/9781851496877.jpg,The Vintage Tea Party Book,Angel Adoree,Hardback,4.0,23.44,29.9,1851496877,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7522/9780752266077.jpg,Match Annual 2019,Match,Hardback,4.5,9.31,9.5,0752266077,Reference
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4091/9781409189589.jpg,The Chain,Adrian McKinty,Hardback,4.0,13.26,16.0,1409189589,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509826704.jpg,Walden,Henry David Thoreau,Hardback,4.0,8.75,12.9,1509826704,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7886/9781788681032.jpg,The Cruise Handbook,Lonely Planet,Paperback,3.5,14.43,16.0,1788681032,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3129/9780312992422.jpg,Night Play,Sherrilyn Kenyon,Paperback,4.5,8.24,9.3,0312992422,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8478/9781847807700.jpg,Frida Kahlo,Isabel Sanchez Vegara,Hardback,4.0,10.01,12.9,1847807700,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7850/9781785033650.jpg,Bloom,Estee Lalonde,Hardback,3.5,19.4,21.1,1785033650,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3409/9780340995082.jpg,Counterfeit Gods,Timothy Keller,Paperback,4.5,7.93,12.4,0340995082,Personal-Development
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0997/9780099727408.jpg,The Road Less Travelled,M. Scott Peck,Paperback,4.0,8.99,11.4,0099727408,Mind-Body-Spirit
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141985022.jpg,The Bed of Procrustes,Nassim Nicholas Taleb,Paperback,4.0,9.47,12.9,0141985022,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4798/9781479837243.jpg,Algorithms of Oppression,Safiya Umoja Noble,Paperback,4.0,25.25,28.8,1479837243,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4052/9781405291354.jpg,How To Solve The Rubik's Cube,Egmont Uk,Paperback,4.5,5.79,7.8,1405291354,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3123/9780312346065.jpg,On the Night You Were Born,Nancy Tillman,Hardback,4.5,12.84,16.0,0312346065,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2412/9780241270530.jpg,Chernobyl Prayer,Svetlana Alexievich,Paperback,4.5,9.66,12.4,0241270530,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3160/9780316084260.jpg,"Black Butler, Vol. 3",Yana Toboso,Paperback,4.5,9.13,12.9,0316084260,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2412/9780241279151.jpg,The Rough Guide to Japan (Travel Guide),Rough Guides,Paperback,3.5,20.1,23.0,0241279151,Travel-Holiday-Guides
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0623/9780062301239.jpg,Elon Musk,Ashlee Vance,Hardback,4.0,19.15,20.1,0062301239,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4555/9781455508976.jpg,The Lucky One,Nicholas Sparks,Paperback,4.0,8.23,9.3,1455508976,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3073/9780307339690.jpg,The Secret Power Of Yoga,Nischala Joy Devi,Paperback,4.0,13.63,19.6,0307339690,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9932/9780993298615.jpg,Jim Murray's Whisky Bible 2017,Jim Murray,Paperback,4.0,14.33,16.0,0993298615,Reference
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7847/9781784701468.jpg,Eileen,Ottessa Moshfegh,Paperback,3.5,9.12,11.5,1784701468,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4071/9781407181547.jpg,"The Super Amazing Adventures of Me, Pig",Emer Stamp,Paperback,4.5,5.86,7.8,1407181547,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3289/9781328994967.jpg,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,Hardback,4.0,22.41,30.4,1328994967,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5011/9781501151873.jpg,domino,Editors of Domino,Hardback,3.5,26.17,30.9,1501151873,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5942/9781594204111.jpg,The Signal and the Noise,Nate Silver,Hardback,4.0,26.36,27.5,1594204111,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141393049.jpg,Nineteen Eighty-Four,George Orwell,Paperback,4.0,8.07,8.8,0141393049,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4729/9781472935410.jpg,Tom Kerridge's Dopamine Diet,Tom Kerridge,Hardback,4.0,21.96,25.2,1472935410,Food-Drink
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0073/9780007309047.jpg,Easy Meals,Rachel Allen,Hardback,4.5,21.58,31.4,0007309047,Food-Drink
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1194/9781119469858.jpg,Windows 10 For Seniors For Dummies,Peter Weverka,Paperback,3.5,16.98,22.8,1119469858,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099598329.jpg,The Passion,Jeanette Winterson,Paperback,4.0,9.21,11.4,0099598329,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091951702.jpg,The Science Of Discworld,Terry Pratchett,Paperback,4.0,10.82,12.9,0091951702,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4822/9781482262759.jpg,Official (ISC)2 Guide to the CISSP CBK,Adam Gordon,Hardback,3.5,73.54,77.7,1482262759,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5715/9780571533046.jpg,Improve your sight-reading! Piano Grade 4,Paul Harris,Paperback,5.0,8.31,8.8,0571533046,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3305/9780330534970.jpg,Night Road,Kristin Hannah,Paperback,4.0,6.95,11.4,0330534970,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8411/9781841157917.jpg,Fermat's Last Theorem,Dr. Simon Singh,Paperback,4.0,8.18,12.4,1841157917,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4390/9780439064873.jpg,Harry Potter and the Chamber of Secrets,J. K. Rowling,Paperback,4.5,9.8,9.89,0439064873,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4059/9781405924177.jpg,As I Was Saying . . .,Jeremy Clarkson,Paperback,4.0,9.69,11.4,1405924177,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7802/9781780222189.jpg,Defending Jacob,William Landay,Paperback,4.0,10.77,13.9,1780222189,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8466/9781846683091.jpg,The Enigma of Capital,David Harvey,Paperback,4.0,8.5,11.4,1846683091,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5938/9781593859862.jpg,"The Lost Art of Listening, Second Edition",Michael P. Nichols,Paperback,4.0,14.15,16.0,1593859862,Reference
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091912741.jpg,The Contented Baby's First Year,Gina Ford,Hardback,3.5,21.01,21.1,0091912741,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8460/9781846045097.jpg,The Art of Living,Thich Nhat Hanh,Paperback,4.5,13.02,16.0,1846045097,Mind-Body-Spirit
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2240/9780224094146.jpg,Hark! A Vagrant,Kate Beaton,Paperback,4.5,14.93,16.0,0224094146,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4059/9781405924221.jpg,Still Me,Jojo Moyes,Paperback,4.0,9.16,9.5,1405924221,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4197/9781419721373.jpg,"Ada Twist, Scientist",Andrea Beaty,Hardback,4.5,14.5,17.0,1419721373,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6070/9781607055358.jpg,Free-Motion Quilting with Angela Walters,Angela Walters,Paperback,4.5,18.32,22.0,1607055358,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1404/9780140439052.jpg,A Christmas Carol and Other Christmas Writings,Charles Dickens,Paperback,4.0,7.78,8.8,0140439052,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7841/9781784162054.jpg,The Princess Diarist,Carrie Fisher,Paperback,3.5,9.7,11.5,1784162054,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7602/9781760295462.jpg,The House,Helen Pitt,Paperback,4.5,15.83,18.0,1760295462,History-Archaeology
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099595809.jpg,Midnight In Sicily,Peter Robb,Paperback,4.0,11.44,13.9,0099595809,Travel-Holiday-Guides
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0071/9780007105809.jpg,The One Minute Manager Builds High Performing Teams,Kenneth Blanchard,Paperback,4.0,8.47,11.4,0007105809,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141046488.jpg,What They Teach You at Harvard Business School,Philip Delves Broughton,Paperback,4.0,10.31,12.9,0141046488,Teaching-Resources-Education
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2412/9780241258514.jpg,Rules for Modern Life,Sir David Tang,Hardback,3.5,13.58,16.0,0241258514,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9094/9781909414143.jpg,Beginner's Guide to Digital Painting: Characters,3dtotal Team,Paperback,4.0,30.4,38.99,1909414143,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3491/9780349139289.jpg,The Minor Adjustment Beauty Salon,Alexander McCall Smith,Paperback,4.0,7.58,11.5,0349139289,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6911/9780691168388.jpg,1177 B.C.,Eric H. Cline,Paperback,3.5,13.56,15.99,0691168388,History-Archaeology
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5713/9780571348961.jpg,"2,024 QI Facts To Stop You In Your Tracks",John Lloyd,Hardback,4.5,12.1,12.4,0571348961,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5011/9781501180972.jpg,Mini Pusheen Coloring Book,Claire Belton,Paperback,4.5,6.56,9.5,1501180972,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2241/9780224100151.jpg,Gironimo!,Tim Moore,Paperback,4.0,10.58,11.4,0224100151,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141981024.jpg,1 Page at a Time,Adam J. Kurtz,Paperback,4.0,11.18,12.4,0141981024,Personal-Development
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6898/9780689817519.jpg,The Wonderful Wizard of Oz: a Commemorative Pop-up,L. Frank Baum,Novelty book,4.5,33.14,48.3,0689817519,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4767/9781476792484.jpg,After,Anna Todd,Paperback,3.5,14.86,18.0,1476792484,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7535/9780753541647.jpg,Lean In,Sheryl Sandberg,Paperback,4.0,9.76,12.9,0753541647,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7865/9781786574459.jpg,Lonely Planet Ireland,Lonely Planet,Paperback,4.0,17.49,21.1,1786574459,Travel-Holiday-Guides
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4711/9781471175374.jpg,Tiger Woods,Jeff Benedict,Paperback,4.5,18.23,19.1,1471175374,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447287599.jpg,The 65-Storey Treehouse,Andy Griffiths,Paperback,4.5,5.09,7.8,1447287599,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3453/9780345391827.jpg,"Life, the Universe and Everything",Douglas Adams,Paperback,4.0,7.13,8.3,0345391827,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5525/9780552557832.jpg,Sleepovers,Jacqueline Wilson,Paperback,3.5,6.05,7.8,0552557832,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4401/9780440180296.jpg,Slaughter House Five,Kurt Vonnegut,Paperback,4.0,6.77,8.8,0440180296,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1414/9780141439846.jpg,Dracula,Bram Stoker,Paperback,4.0,6.91,11.95,0141439846,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141391816.jpg,Fever Pitch,Nick Hornby,Paperback,3.5,9.03,11.4,0141391816,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6241/9781624141713.jpg,The Rawsome Vegan Cookbook,Emily Von Euw,Paperback,3.5,16.9,18.0,1624141713,Food-Drink
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5965/9780596522346.jpg,slide:ology,Nancy Duarte,Paperback,4.0,25.32,36.0,0596522346,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408855713.jpg,Harry Potter and the Deathly Hallows,J. K. Rowling,Paperback,4.5,10.75,11.4,1408855713,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3162/9780316259361.jpg,Sword Art Online Progressive 1 (light novel),Reki Kawahara,Paperback,4.5,11.8,13.9,0316259361,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9821/9781982112462.jpg,Next Level Basic,Stassi Schroeder,Hardback,3.5,16.75,23.0,1982112462,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1984/9780198482826.jpg,Oxford Reading Tree: Level 6: Stories: The Outing,Roderick Hunt,Paperback,3.5,5.44,8.3,0198482826,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3757/9780375701047.jpg,Personal History: Katharine Graham,Katharine Graham,Paperback,4.0,15.14,18.0,0375701047,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5290/9781529005547.jpg,Diary of a Somebody,Brian Bilston,Hardback,4.0,15.37,18.0,1529005547,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5881/9781588167460.jpg,Esquire The Handbook of Style,"""Esquire Magazine""",Hardback,4.0,12.45,16.0,1588167460,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8478/9780847831128.jpg,How to Read Buildings,Carol Davidson Cragoe,Paperback,4.0,17.44,19.1,0847831128,Reference
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1404/9780140444346.jpg,The Conference of the Birds,Farid Attar,Paperback,4.0,10.55,13.9,0140444346,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8528/9781852847791.jpg,Tour of Mont Blanc,Kev Reynolds,Paperback,4.5,13.44,18.0,1852847791,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1996/9780199679867.jpg,Oxford Handbook of Clinical Diagnosis,Huw Llewelyn,Paperback,4.5,37.37,37.6,0199679867,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4083/9781408306802.jpg,ABC Animal Rhymes for You and Me,Giles Andreae,Paperback,4.0,7.08,8.8,1408306802,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3937/9780393706345.jpg,1001 Solution-Focused Questions,Fredrike Bannink,Paperback,4.5,22.79,26.3,0393706345,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8927/9780892764068.jpg,The Believer's Authority,Kenneth E Hagin,Paperback,4.5,7.81,9.3,0892764068,Religion
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6066/9781606600221.jpg,Dinotopia (Limited Edition),James Gurney,Hardback,4.0,21.1,26.5,1606600221,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3758/9780375842207.jpg,The Book Thief,Markus Zusak,Paperback,4.5,11.08,15.0,0375842207,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6012/9781601252685.jpg,Pathfinder Roleplaying Game: Bestiary 2,Paizo Staff,Hardback,4.0,31.89,42.7,1601252685,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408855706.jpg,Harry Potter and the Half-Blood Prince,J. K. Rowling,Paperback,4.5,10.47,11.4,1408855706,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2412/9780241250945.jpg,Turn The Ship Around!,L. David Marquet,Paperback,4.0,10.24,13.9,0241250945,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9065/9781906548674.jpg,The World of Yesterday,Stefan Zweig,Paperback,4.5,14.87,16.0,1906548674,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0600/9780060005771.jpg,The Story of the Trapp Family Singers,Maria Augusta Trapp,Paperback,4.0,9.42,16.0,0060005771,Entertainment
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7859/9781785943775.jpg,Doctor Who: TARDIS Type 40 Instruction Manual,Richard Atkinson,Hardback,4.0,17.08,18.0,1785943775,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3565/9780356510323.jpg,Persepolis Rising,James S. A. Corey,Paperback,4.5,8.35,11.5,0356510323,Science-Fiction-Fantasy-Horror
